10   0.2153    0
10   0.2163    0
10   0.2173    0
10   0.2183    0
10   0.2193    0
10   0.2203    0
10   0.2213    0
10   0.2223    0
10   0.2233    0
10   0.2243    0
10   0.2253    0
10   0.2263    0
10   0.2273    0
10   0.2283    0
10   0.2293    0
10   0.2303    0
10   0.2313    0
10   0.2323    0
10   0.2333    0
10   0.2343    0
10   0.2353    0
10   0.2363    0
10   0.2373    0
10   0.2383    0
10   0.2393    0
10   0.2403    0
10   0.2413    0
10   0.2423    0
10   0.2433    0
10   0.2443    0
10   0.2453    0
10   0.2463    0
10   0.2473    0
10   0.2483    0
10   0.2493    0
10   0.2503    0
10   0.2513    0
10   0.2523    0
10   0.2533    0
10   0.2543    0
10   0.2553    0
10   0.2563    0
10   0.2573    0
10   0.2583    0
10   0.2593    0
10   0.2603    0
10   0.2613    0
10   0.2623    0
10   0.2633    0
10   0.2643    0
10   0.2653    0
10   0.2663    0
10   0.2673    0
10   0.2683    0
10   0.2693    0
10   0.2703    0
10   0.2713    0
10   0.2723    0
10   0.2733    0
10   0.2743    0
10   0.2753    0
10   0.2763    0
10   0.2773    0
10   0.2783    0
10   0.2793    0
10   0.2803    0
10   0.2813    0
10   0.2823    0
10   0.2833    0
10   0.2843    0
10   0.2853    0
10   0.2863    0
10   0.2873    0
10   0.2883    0
10   0.2893    0
10   0.2903    0
10   0.2913    0
10   0.2923    0
10   0.2933    0
10   0.2943    0
10   0.2953    0
10   0.2963    0
10   0.2973    0
10   0.2983    0
10   0.2993    0
10   0.3003    0
10   0.3013    0
10   0.3023    0
10   0.3033    0
10   0.3043    0
10   0.3053    0
10   0.3063    0
10   0.3073    0
10   0.3083    0
10   0.3093    0
10   0.3103    0
10   0.3113    0
10   0.3123    0
10   0.3133    0
10   0.3143    0
10   0.3153    0
10   0.3163    0
10   0.3173    0
10   0.3183    0
10   0.3193    0
10   0.3203    0
10   0.3213    0
10   0.3223    0
10   0.3233    0
10   0.3243    0
10   0.3253    0
10   0.3263    0
10   0.3273    0
10   0.3283    0
10   0.3293    0
10   0.3303    0
10   0.3313    0
10   0.3323    0
10   0.0833    1
10   0.0843    1
10   0.0853    1
10   0.0863    1
10   0.0873    1
10   0.0883    1
10   0.0893    1
10   0.0903    1
10   0.0913    1
10   0.0923    1
10   0.0933    1
10   0.0943    1
10   0.0953    1
10   0.0963    1
10   0.0973    1
10   0.0983    1
10   0.0993    1
10   0.1003    1
10   0.1013    1
10   0.1023    1
10   0.1033    1
10   0.1043    1
10   0.1053    1
10   0.1063    1
10   0.1073    1
10   0.1083    1
10   0.1093    1
10   0.1103    1
10   0.1113    1
10   0.1123    1
10   0.1133    1
10   0.1143    1
10   0.1153    1
10   0.1163    1
10   0.1173    1
10   0.1183    1
10   0.1193    1
10   0.1203    1
10   0.1213    1
10   0.1223    1
10   0.1233    1
10   0.1243    1
10   0.1253    1
10   0.1263    1
10   0.1273    1
10   0.1283    1
10   0.1293    1
10   0.1303    1
10   0.1313    1
10   0.1323    1
10   0.1333    1
10   0.1343    1
10   0.1353    1
10   0.1363    1
10   0.1373    1
10   0.1383    1
10   0.1393    1
10   0.1403    1
10   0.1413    1
10   0.1423    1
10   0.1433    1
10   0.1443    1
10   0.1453    1
10   0.1463    1
10   0.1473    1
10   0.1483    1
10   0.1493    1
10   0.1503    1
10   0.1513    1
10   0.1523    1
10   0.1533    1
10   0.1543    1
10   0.1553    1
10   0.1563    1
10   0.1573    1
10   0.1583    1
10   0.1593    1
10   0.1603    1
10   0.1613    1
10   0.1623    1
10   0.1633    1
10   0.1643    1
10   0.1653    1
10   0.1663    1
10   0.1673    1
10   0.1683    1
10   0.1693    1
10   0.1703    1
10   0.1713    1
10   0.1723    1
10   0.1733    1
10   0.1743    1
10   0.1753    1
10   0.1763    1
10   0.1773    1
10   0.1783    1
10   0.1793    1
10   0.1803    1
10   0.1813    1
10   0.1823    1
10   0.1833    1
10   0.1843    1
10   0.1853    1
10   0.1863    1
10   0.1873    1
10   0.1883    1
10   0.1893    1
10   0.1903    1
10   0.1913    1
10   0.1923    1
10   0.1933    1
10   0.1943    1
10   0.1953    1
10   0.1963    1
10   0.1973    1
10   0.1983    1
10   0.1993    1
10   0.2003    1
10   0.2013    1
10   0.2023    1
10   0.2033    1
10   0.2043    1
10   0.2053    1
10   0.2063    1
10   0.2073    1
10   0.2083    1
10   0.2093    1
10   0.2103    1
10   0.2113    1
10   0.2123    1
10   0.2133    1
10   0.2143    1
10   0.2153    1
10   0.2163    1
10   0.2173    1
10   0.2183    1
10   0.2193    1
10   0.2203    1
10   0.2213    1
10   0.2223    1
10   0.2233    1
10   0.2243    1
10   0.2253    1
10   0.2263    1
10   0.2273    1
10   0.2283    1
10   0.2293    1
10   0.2303    1
10   0.2313    1
10   0.2323    1
10   0.2333    1
10   0.2343    1
10   0.2353    1
10   0.2363    1
10   0.2373    1
10   0.2383    1
10   0.2393    1
10   0.2403    1
10   0.2413    1
10   0.2423    1
10   0.2433    1
10   0.2443    1
10   0.2453    1
10   0.2463    1
10   0.2473    1
10   0.2483    1
10   0.2493    1
10   0.2503    1
10   0.2513    1
10   0.2523    1
10   0.2533    1
10   0.2543    1
10   0.2553    1
10   0.2563    1
10   0.2573    1
10   0.2583    1
10   0.2593    1
10   0.2603    1
10   0.2613    1
10   0.2623    1
10   0.2633    1
10   0.2643    1
10   0.2653    1
10   0.2663    1
10   0.2673    1
10   0.2683    1
10   0.2693    1
10   0.2703    1
10   0.2713    1
10   0.2723    1
10   0.2733    1
10   0.2743    1
10   0.2753    1
10   0.2763    1
10   0.2773    1
10   0.2783    1
10   0.2793    1
10   0.2803    1
10   0.2813    1
10   0.2823    1
10   0.2833    1
10   0.2843    1
10   0.2853    1
10   0.2863    1
10   0.2873    1
10   0.2883    1
10   0.2893    1
10   0.2903    1
10   0.2913    1
10   0.2923    1
10   0.2933    1
10   0.2943    1
10   0.2953    1
10   0.2963    1
10   0.2973    1
10   0.2983    1
10   0.2993    1
10   0.3003    1
10   0.3013    1
10   0.3023    1
10   0.3033    1
10   0.3043    1
10   0.3053    1
10   0.3063    1
10   0.3073    1
10   0.3083    1
10   0.3093    1
10   0.3103    1
10   0.3113    1
10   0.3123    1
10   0.3133    1
10   0.3143    1
10   0.3153    1
10   0.3163    1
10   0.3173    1
10   0.3183    1
10   0.3193    1
10   0.3203    1
10   0.3213    1
10   0.3223    1
10   0.3233    1
10   0.3243    1
10   0.3253    1
10   0.3263    1
10   0.3273    1
10   0.3283    1
10   0.3293    1
10   0.3303    1
10   0.3313    1
10   0.3323    1
10   0.0833    2
10   0.0843    2
10   0.0853    2
10   0.0863    2
10   0.0873    2
10   0.0883    2
10   0.0893    2
10   0.0903    2
10   0.0913    2
10   0.0923    2
10   0.0933    2
10   0.0943    2
10   0.0953    2
10   0.0963    2
10   0.0973    2
10   0.0983    2
10   0.0993    2
10   0.1003    2
10   0.1013    2
10   0.1023    2
10   0.1033    2
10   0.1043    2
10   0.1053    2
10   0.1063    2
10   0.1073    2
10   0.1083    2
10   0.1093    2
10   0.1103    2
10   0.1113    2
10   0.1123    2
10   0.1133    2
10   0.1143    2
10   0.1153    2
10   0.1163    2
10   0.1173    2
10   0.1183    2
10   0.1193    2
10   0.1203    2
10   0.1213    2
10   0.1223    2
10   0.1233    2
10   0.1243    2
10   0.1253    2
10   0.1263    2
10   0.1273    2
10   0.1283    2
10   0.1293    2
10   0.1303    2
10   0.1313    2
10   0.1323    2
10   0.1333    2
10   0.1343    2
10   0.1353    2
10   0.1363    2
10   0.1373    2
10   0.1383    2
10   0.1393    2
10   0.1403    2
10   0.1413    2
10   0.1423    2
10   0.1433    2
10   0.1443    2
10   0.1453    2
10   0.1463    2
10   0.1473    2
10   0.1483    2
10   0.1493    2
10   0.1503    2
10   0.1513    2
10   0.1523    2
10   0.1533    2
10   0.1543    2
10   0.1553    2
10   0.1563    2
10   0.1573    2
10   0.1583    2
10   0.1593    2
10   0.1603    2
10   0.1613    2
10   0.1623    2
10   0.1633    2
10   0.1643    2
10   0.1653    2
10   0.1663    2
10   0.1673    2
10   0.1683    2
10   0.1693    2
10   0.1703    2
10   0.1713    2
10   0.1723    2
10   0.1733    2
10   0.1743    2
10   0.1753    2
10   0.1763    2
10   0.1773    2
10   0.1783    2
10   0.1793    2
10   0.1803    2
10   0.1813    2
10   0.1823    2
10   0.1833    2
10   0.1843    2
10   0.1853    2
10   0.1863    2
10   0.1873    2
10   0.1883    2
10   0.1893    2
10   0.1903    2
10   0.1913    2
10   0.1923    2
10   0.1933    2
10   0.1943    2
10   0.1953    2
10   0.1963    2
10   0.1973    2
10   0.1983    2
10   0.1993    2
10   0.2003    2
10   0.2013    2
10   0.2023    2
10   0.2033    2
10   0.2043    2
10   0.2053    2
10   0.2063    2
10   0.2073    2
10   0.2083    2
10   0.2093    2
10   0.2103    2
10   0.2113    2
10   0.2123    2
10   0.2133    2
10   0.2143    2
10   0.2153    2
10   0.2163    2
10   0.2173    2
10   0.2183    2
10   0.2193    2
10   0.2203    2
10   0.2213    2
10   0.2223    2
10   0.2233    2
10   0.2243    2
10   0.2253    2
10   0.2263    2
10   0.2273    2
10   0.2283    2
10   0.2293    2
10   0.2303    2
10   0.2313    2
10   0.2323    2
10   0.2333    2
10   0.2343    2
10   0.2353    2
10   0.2363    2
10   0.2373    2
10   0.2383    2
10   0.2393    2
10   0.2403    2
10   0.2413    2
10   0.2423    2
10   0.2433    2
10   0.2443    2
10   0.2453    2
10   0.2463    2
10   0.2473    2
10   0.2483    2
10   0.2493    2
10   0.2503    2
10   0.2513    2
10   0.2523    2
10   0.2533    2
10   0.2543    2
10   0.2553    2
10   0.2563    2
10   0.2573    2
10   0.2583    2
10   0.2593    2
10   0.2603    2
10   0.2613    2
10   0.2623    2
10   0.2633    2
10   0.2643    2
10   0.2653    2
10   0.2663    2
10   0.2673    2
10   0.2683    2
10   0.2693    2
10   0.2703    2
10   0.2713    2
10   0.2723    2
10   0.2733    2
10   0.2743    2
10   0.2753    2
10   0.2763    2
10   0.2773    2
10   0.2783    2
10   0.2793    2
10   0.2803    2
10   0.2813    2
10   0.2823    2
10   0.2833    2
10   0.2843    2
10   0.2853    2
10   0.2863    2
10   0.2873    2
10   0.2883    2
10   0.2893    2
10   0.2903    2
10   0.2913    2
10   0.2923    2
10   0.2933    2
10   0.2943    2
10   0.2953    2
10   0.2963    2
10   0.2973    2
10   0.2983    2
10   0.2993    2
10   0.3003    2
10   0.3013    2
10   0.3023    2
10   0.3033    2
10   0.3043    2
10   0.3053    2
10   0.3063    2
10   0.3073    2
10   0.3083    2
10   0.3093    2
10   0.3103    2
10   0.3113    2
10   0.3123    2
10   0.3133    2
10   0.3143    2
10   0.3153    2
10   0.3163    2
10   0.3173    2
10   0.3183    2
10   0.3193    2
10   0.3203    2
10   0.3213    2
10   0.3223    2
10   0.3233    2
10   0.3243    2
10   0.3253    2
10   0.3263    2
10   0.3273    2
10   0.3283    2
10   0.3293    2
10   0.3303    2
10   0.3313    2
10   0.3323    2
